ID_Empleado,Periodo_Evaluacion,Score_Desempeno,Score_Potencial
EMP-0877,Periodo_2025,3,Medio
EMP-0878,Periodo_2023,4,Medio
EMP-0878,Periodo_2024,5,Bajo
EMP-0878,Periodo_2025,3,Alto
EMP-0879,Periodo_2023,5,Medio
EMP-0879,Periodo_2024,1,Alto
EMP-0879,Periodo_2025,2,Medio
EMP-0880,Periodo_2023,3,Medio
EMP-0880,Periodo_2024,1,Medio
EMP-0880,Periodo_2025,1,Bajo
EMP-0881,Periodo_2023,3,Medio
EMP-0881,Periodo_2024,3,Bajo
EMP-0881,Periodo_2025,5,Bajo
EMP-0882,Periodo_2023,3,Medio
EMP-0882,Periodo_2024,3,Medio
EMP-0882,Periodo_2025,1,Bajo
EMP-0883,Periodo_2023,4,Medio
EMP-0883,Periodo_2024,3,Bajo
EMP-0883,Periodo_2025,3,Medio
EMP-0884,Periodo_2023,4,Bajo
EMP-0884,Periodo_2024,3,Medio
EMP-0884,Periodo_2025,3,Medio
EMP-0885,Periodo_2023,5,Medio
EMP-0885,Periodo_2024,2,Medio
EMP-0885,Periodo_2025,1,Bajo
EMP-0886,Periodo_2023,3,Bajo
EMP-0886,Periodo_2024,5,Medio
EMP-0886,Periodo_2025,2,Bajo
EMP-0887,Periodo_2023,3,Medio
EMP-0887,Periodo_2024,3,Medio
EMP-0887,Periodo_2025,5,Medio
EMP-0888,Periodo_2023,4,Alto
EMP-0888,Periodo_2024,1,Bajo
EMP-0888,Periodo_2025,3,Medio
EMP-0889,Periodo_2023,3,Bajo
EMP-0889,Periodo_2024,5,Medio
EMP-0889,Periodo_2025,4,Alto
EMP-0890,Periodo_2023,3,Alto
EMP-0890,Periodo_2024,4,Alto
EMP-0890,Periodo_2025,3,Alto
EMP-0891,Periodo_2023,2,Medio
EMP-0891,Periodo_2024,3,Bajo
EMP-0891,Periodo_2025,2,Medio
EMP-0892,Periodo_2023,3,Medio
EMP-0892,Periodo_2024,3,Medio
EMP-0892,Periodo_2025,3,Medio
EMP-0893,Periodo_2023,4,Medio
EMP-0893,Periodo_2024,1,Medio
EMP-0893,Periodo_2025,4,Bajo
EMP-0894,Periodo_2023,3,Medio
EMP-0894,Periodo_2024,5,Medio
EMP-0894,Periodo_2025,4,Medio
EMP-0895,Periodo_2023,4,Medio
EMP-0895,Periodo_2024,3,Medio
EMP-0895,Periodo_2025,5,Bajo
EMP-0896,Periodo_2023,2,Medio
EMP-0896,Periodo_2024,3,Medio
EMP-0896,Periodo_2025,3,Medio
EMP-0897,Periodo_2023,3,Alto
EMP-0897,Periodo_2024,1,Alto
EMP-0897,Periodo_2025,3,Medio
EMP-0898,Periodo_2023,3,Medio
EMP-0898,Periodo_2024,1,Medio
EMP-0898,Periodo_2025,4,Bajo
EMP-0899,Periodo_2023,2,Medio
EMP-0899,Periodo_2024,4,Medio
EMP-0899,Periodo_2025,4,Medio
EMP-0900,Periodo_2023,4,Medio
EMP-0900,Periodo_2024,3,Alto
EMP-0900,Periodo_2025,4,Medio
EMP-0901,Periodo_2023,3,Medio
EMP-0901,Periodo_2024,3,Medio
EMP-0901,Periodo_2025,3,Alto
EMP-0902,Periodo_2023,3,Bajo
EMP-0902,Periodo_2024,3,Bajo
EMP-0902,Periodo_2025,3,Medio
EMP-0903,Periodo_2023,3,Alto
EMP-0903,Periodo_2024,5,Bajo
EMP-0903,Periodo_2025,3,Alto
EMP-0904,Periodo_2023,3,Medio
EMP-0904,Periodo_2024,4,Medio
EMP-0904,Periodo_2025,3,Alto
EMP-0905,Periodo_2023,5,Medio
EMP-0905,Periodo_2024,3,Medio
EMP-0905,Periodo_2025,3,Medio
EMP-0906,Periodo_2023,3,Alto
EMP-0906,Periodo_2024,3,Medio
EMP-0906,Periodo_2025,2,Medio
EMP-0907,Periodo_2023,4,Medio
EMP-0907,Periodo_2024,4,Medio
EMP-0907,Periodo_2025,4,Alto
EMP-0908,Periodo_2023,3,Bajo
EMP-0908,Periodo_2024,3,Alto
EMP-0908,Periodo_2025,3,Medio
EMP-0909,Periodo_2023,3,Medio
EMP-0909,Periodo_2024,3,Bajo
EMP-0909,Periodo_2025,5,Medio
EMP-0910,Periodo_2023,3,Medio
EMP-0910,Periodo_2024,2,Medio
EMP-0910,Periodo_2025,3,Alto
EMP-0911,Periodo_2023,3,Medio
EMP-0911,Periodo_2024,3,Medio
EMP-0911,Periodo_2025,3,Alto
EMP-0912,Periodo_2023,3,Bajo
EMP-0912,Periodo_2024,2,Medio
EMP-0912,Periodo_2025,3,Medio
EMP-0913,Periodo_2023,3,Bajo
EMP-0913,Periodo_2024,3,Medio
EMP-0913,Periodo_2025,4,Bajo
EMP-0914,Periodo_2023,2,Medio
EMP-0914,Periodo_2024,4,Alto
EMP-0914,Periodo_2025,1,Medio
EMP-0915,Periodo_2023,3,Alto
EMP-0915,Periodo_2024,2,Medio
EMP-0915,Periodo_2025,1,Medio
EMP-0916,Periodo_2023,3,Bajo
EMP-0916,Periodo_2024,2,Medio
EMP-0916,Periodo_2025,1,Medio
EMP-0917,Periodo_2023,3,Medio
EMP-0917,Periodo_2024,2,Alto
EMP-0917,Periodo_2025,2,Bajo
EMP-0918,Periodo_2023,4,Alto
EMP-0918,Periodo_2024,3,Alto
EMP-0918,Periodo_2025,3,Medio
EMP-0919,Periodo_2023,2,Medio
EMP-0919,Periodo_2024,2,Medio
EMP-0919,Periodo_2025,2,Medio
EMP-0920,Periodo_2023,5,Bajo
EMP-0920,Periodo_2024,1,Medio
EMP-0920,Periodo_2025,1,Medio
EMP-0921,Periodo_2023,3,Medio
EMP-0921,Periodo_2024,5,Medio
EMP-0921,Periodo_2025,3,Medio
EMP-0922,Periodo_2023,2,Medio
EMP-0922,Periodo_2024,3,Medio
EMP-0922,Periodo_2025,4,Bajo
EMP-0923,Periodo_2023,1,Alto
EMP-0923,Periodo_2024,1,Alto
EMP-0923,Periodo_2025,4,Alto
EMP-0924,Periodo_2023,3,Bajo
EMP-0924,Periodo_2024,3,Medio
EMP-0924,Periodo_2025,2,Medio
EMP-0925,Periodo_2023,3,Medio
EMP-0925,Periodo_2024,3,Bajo
EMP-0925,Periodo_2025,1,Bajo
EMP-0926,Periodo_2023,2,Bajo
EMP-0926,Periodo_2024,3,Medio
EMP-0926,Periodo_2025,4,Alto
EMP-0927,Periodo_2023,3,Bajo
EMP-0927,Periodo_2024,3,Medio
EMP-0927,Periodo_2025,3,Alto
EMP-0928,Periodo_2023,1,Medio
EMP-0928,Periodo_2024,3,Alto
EMP-0928,Periodo_2025,3,Medio
EMP-0929,Periodo_2023,4,Alto
EMP-0929,Periodo_2024,3,Bajo
EMP-0929,Periodo_2025,3,Medio
EMP-0930,Periodo_2023,3,Alto
EMP-0930,Periodo_2024,3,Medio
EMP-0930,Periodo_2025,3,Alto
EMP-0931,Periodo_2023,5,Medio
EMP-0931,Periodo_2024,3,Medio
EMP-0931,Periodo_2025,3,Medio
EMP-0932,Periodo_2023,2,Medio
EMP-0932,Periodo_2024,3,Medio
EMP-0932,Periodo_2025,4,Medio
EMP-0933,Periodo_2023,3,Medio
EMP-0933,Periodo_2024,3,Medio
EMP-0933,Periodo_2025,4,Bajo
EMP-0934,Periodo_2023,3,Medio
EMP-0934,Periodo_2024,3,Medio
EMP-0934,Periodo_2025,4,Medio
EMP-0935,Periodo_2023,4,Alto
EMP-0935,Periodo_2024,2,Medio
EMP-0935,Periodo_2025,2,Bajo
EMP-0936,Periodo_2023,2,Bajo
EMP-0936,Periodo_2024,3,Bajo
EMP-0936,Periodo_2025,3,Medio
EMP-0937,Periodo_2023,1,Bajo
EMP-0937,Periodo_2024,5,Medio
EMP-0937,Periodo_2025,3,Bajo
EMP-0938,Periodo_2023,3,Medio
EMP-0938,Periodo_2024,5,Medio
EMP-0938,Periodo_2025,5,Alto
EMP-0939,Periodo_2023,3,Medio
EMP-0939,Periodo_2024,4,Medio
EMP-0939,Periodo_2025,2,Medio
EMP-0940,Periodo_2023,2,Medio
EMP-0940,Periodo_2024,3,Alto
EMP-0940,Periodo_2025,2,Alto
EMP-0941,Periodo_2023,3,Medio
EMP-0941,Periodo_2024,4,Medio
EMP-0941,Periodo_2025,2,Medio
EMP-0942,Periodo_2023,3,Alto
EMP-0942,Periodo_2024,3,Medio
EMP-0942,Periodo_2025,3,Bajo
EMP-0943,Periodo_2023,4,Bajo
EMP-0943,Periodo_2024,3,Medio
EMP-0943,Periodo_2025,4,Medio
EMP-0944,Periodo_2023,5,Medio
EMP-0944,Periodo_2024,5,Medio
EMP-0944,Periodo_2025,3,Bajo
EMP-0945,Periodo_2023,3,Bajo
EMP-0945,Periodo_2024,3,Medio
EMP-0945,Periodo_2025,3,Medio
EMP-0946,Periodo_2023,3,Medio
EMP-0946,Periodo_2024,2,Medio
EMP-0946,Periodo_2025,3,Medio
EMP-0947,Periodo_2023,2,Medio
EMP-0947,Periodo_2024,2,Bajo
EMP-0947,Periodo_2025,2,Medio
EMP-0948,Periodo_2023,3,Alto
EMP-0948,Periodo_2024,3,Medio
EMP-0948,Periodo_2025,5,Medio
EMP-0949,Periodo_2023,3,Alto
EMP-0949,Periodo_2024,5,Medio
EMP-0949,Periodo_2025,3,Medio
EMP-0950,Periodo_2023,4,Alto
EMP-0950,Periodo_2024,3,Alto
EMP-0950,Periodo_2025,3,Medio
EMP-0951,Periodo_2023,4,Medio
EMP-0951,Periodo_2024,2,Alto
EMP-0951,Periodo_2025,3,Medio
EMP-0952,Periodo_2023,4,Alto
EMP-0952,Periodo_2024,4,Medio
EMP-0952,Periodo_2025,3,Medio
EMP-0953,Periodo_2023,3,Alto
EMP-0953,Periodo_2024,4,Bajo
EMP-0953,Periodo_2025,2,Alto
EMP-0954,Periodo_2023,4,Medio
EMP-0954,Periodo_2024,3,Medio
EMP-0954,Periodo_2025,2,Medio
EMP-0955,Periodo_2023,3,Medio
EMP-0955,Periodo_2024,3,Medio
EMP-0955,Periodo_2025,5,Alto
EMP-0956,Periodo_2023,4,Alto
EMP-0956,Periodo_2024,3,Medio
EMP-0956,Periodo_2025,4,Medio
EMP-0957,Periodo_2023,2,Medio
EMP-0957,Periodo_2024,2,Medio
EMP-0957,Periodo_2025,1,Bajo
EMP-0958,Periodo_2023,3,Medio
EMP-0958,Periodo_2024,3,Bajo
EMP-0958,Periodo_2025,3,Medio
EMP-0959,Periodo_2023,3,Bajo
EMP-0959,Periodo_2024,5,Medio
EMP-0959,Periodo_2025,3,Medio
EMP-0960,Periodo_2023,3,Alto
EMP-0960,Periodo_2024,2,Medio
EMP-0960,Periodo_2025,3,Medio
EMP-0961,Periodo_2023,1,Bajo
EMP-0961,Periodo_2024,3,Medio
EMP-0961,Periodo_2025,4,Medio
EMP-0962,Periodo_2023,3,Medio
EMP-0962,Periodo_2024,4,Medio
EMP-0962,Periodo_2025,3,Medio
EMP-0963,Periodo_2023,3,Medio
EMP-0963,Periodo_2024,1,Bajo
EMP-0963,Periodo_2025,3,Bajo
EMP-0964,Periodo_2023,3,Bajo
EMP-0964,Periodo_2024,2,Medio
EMP-0964,Periodo_2025,1,Bajo
EMP-0965,Periodo_2023,3,Medio
EMP-0965,Periodo_2024,4,Bajo
EMP-0965,Periodo_2025,4,Alto
EMP-0966,Periodo_2023,2,Alto
EMP-0966,Periodo_2024,3,Medio
EMP-0966,Periodo_2025,3,Medio
EMP-0967,Periodo_2023,3,Medio
EMP-0967,Periodo_2024,4,Medio
EMP-0967,Periodo_2025,3,Alto
EMP-0968,Periodo_2023,5,Alto
EMP-0968,Periodo_2024,3,Medio
EMP-0968,Periodo_2025,1,Medio
EMP-0969,Periodo_2023,5,Bajo
EMP-0969,Periodo_2024,3,Bajo
EMP-0969,Periodo_2025,3,Medio
EMP-0970,Periodo_2023,3,Bajo
EMP-0970,Periodo_2024,2,Alto
EMP-0970,Periodo_2025,2,Bajo
EMP-0971,Periodo_2023,5,Medio
EMP-0971,Periodo_2024,1,Medio
EMP-0971,Periodo_2025,4,Medio
EMP-0972,Periodo_2023,1,Medio
EMP-0972,Periodo_2024,4,Medio
EMP-0972,Periodo_2025,3,Medio
EMP-0973,Periodo_2023,3,Medio
EMP-0973,Periodo_2024,3,Alto
EMP-0973,Periodo_2025,4,Medio
EMP-0974,Periodo_2023,3,Medio
EMP-0974,Periodo_2024,4,Medio
EMP-0974,Periodo_2025,3,Alto
EMP-0975,Periodo_2023,4,Bajo
EMP-0975,Periodo_2024,2,Medio
EMP-0975,Periodo_2025,2,Bajo
EMP-0976,Periodo_2023,3,Medio
EMP-0976,Periodo_2024,2,Medio
EMP-0976,Periodo_2025,3,Medio
EMP-0977,Periodo_2023,3,Medio
EMP-0977,Periodo_2024,2,Medio
EMP-0977,Periodo_2025,1,Medio
EMP-0978,Periodo_2023,4,Medio
EMP-0978,Periodo_2024,4,Medio
EMP-0978,Periodo_2025,1,Medio
EMP-0979,Periodo_2023,2,Alto
EMP-0979,Periodo_2024,2,Medio
EMP-0979,Periodo_2025,1,Alto
EMP-0980,Periodo_2023,5,Bajo
EMP-0980,Periodo_2024,3,Bajo
EMP-0980,Periodo_2025,4,Medio
EMP-0981,Periodo_2023,4,Bajo
EMP-0981,Periodo_2024,4,Medio
EMP-0981,Periodo_2025,4,Medio
EMP-0982,Periodo_2023,2,Medio
EMP-0982,Periodo_2024,3,Medio
EMP-0982,Periodo_2025,2,Medio
EMP-0983,Periodo_2023,5,Alto
EMP-0983,Periodo_2024,4,Medio
EMP-0983,Periodo_2025,3,Bajo
EMP-0984,Periodo_2023,3,Bajo
EMP-0984,Periodo_2024,2,Alto
EMP-0984,Periodo_2025,4,Alto
EMP-0985,Periodo_2023,2,Alto
EMP-0985,Periodo_2024,2,Medio
EMP-0985,Periodo_2025,3,Medio
EMP-0986,Periodo_2023,5,Medio
EMP-0986,Periodo_2024,3,Bajo
EMP-0986,Periodo_2025,4,Medio
EMP-0987,Periodo_2023,4,Medio
EMP-0987,Periodo_2024,3,Medio
EMP-0987,Periodo_2025,1,Medio
EMP-0988,Periodo_2023,5,Alto
EMP-0988,Periodo_2024,2,Bajo
EMP-0988,Periodo_2025,3,Medio
EMP-0989,Periodo_2023,3,Medio
EMP-0989,Periodo_2024,5,Medio
EMP-0989,Periodo_2025,3,Alto
EMP-0990,Periodo_2023,3,Medio
EMP-0990,Periodo_2024,3,Medio
EMP-0990,Periodo_2025,4,Medio
EMP-0991,Periodo_2023,3,Medio
EMP-0991,Periodo_2024,3,Medio
EMP-0991,Periodo_2025,3,Alto
EMP-0992,Periodo_2023,3,Bajo
EMP-0992,Periodo_2024,3,Medio
EMP-0992,Periodo_2025,3,Bajo
EMP-0993,Periodo_2023,2,Medio
EMP-0993,Periodo_2024,3,Alto
EMP-0993,Periodo_2025,3,Medio
EMP-0994,Periodo_2023,5,Bajo
EMP-0994,Periodo_2024,3,Bajo
EMP-0994,Periodo_2025,3,Bajo
EMP-0995,Periodo_2023,2,Alto
EMP-0995,Periodo_2024,3,Alto
EMP-0995,Periodo_2025,3,Medio
EMP-0996,Periodo_2023,1,Medio
EMP-0996,Periodo_2024,3,Bajo
EMP-0996,Periodo_2025,4,Medio
EMP-0997,Periodo_2023,3,Medio
EMP-0997,Periodo_2024,5,Bajo
EMP-0997,Periodo_2025,2,Medio
EMP-0998,Periodo_2023,3,Medio
EMP-0998,Periodo_2024,3,Bajo
EMP-0998,Periodo_2025,3,Alto
EMP-0999,Periodo_2023,1,Medio
EMP-0999,Periodo_2024,2,Bajo
EMP-0999,Periodo_2025,2,Medio
EMP-1000,Periodo_2023,3,Bajo
EMP-1000,Periodo_2024,4,Medio
EMP-1000,Periodo_2025,2,Medio
EMP-1001,Periodo_2023,2,Medio
EMP-1001,Periodo_2024,3,Bajo
EMP-1001,Periodo_2025,2,Medio
EMP-1002,Periodo_2023,4,Bajo
EMP-1002,Periodo_2024,2,Medio
EMP-1002,Periodo_2025,3,Bajo
EMP-1003,Periodo_2023,3,Medio
EMP-1003,Periodo_2024,2,Medio
EMP-1003,Periodo_2025,1,Medio
EMP-1004,Periodo_2023,5,Medio
EMP-1004,Periodo_2024,2,Medio
EMP-1004,Periodo_2025,2,Alto
EMP-1005,Periodo_2023,3,Medio
EMP-1005,Periodo_2024,3,Medio
EMP-1005,Periodo_2025,3,Bajo
EMP-1006,Periodo_2023,2,Medio
EMP-1006,Periodo_2024,3,Alto
EMP-1006,Periodo_2025,2,Bajo
EMP-1007,Periodo_2023,4,Alto
EMP-1007,Periodo_2024,3,Bajo
EMP-1007,Periodo_2025,3,Bajo
EMP-1008,Periodo_2023,4,Medio
EMP-1008,Periodo_2024,3,Alto
EMP-1008,Periodo_2025,3,Alto
EMP-1009,Periodo_2023,5,Bajo
EMP-1009,Periodo_2024,2,Medio
EMP-1009,Periodo_2025,5,Alto
EMP-1010,Periodo_2023,3,Bajo
EMP-1010,Periodo_2024,2,Medio
EMP-1010,Periodo_2025,3,Medio
EMP-1011,Periodo_2023,3,Medio
EMP-1011,Periodo_2024,4,Medio
EMP-1011,Periodo_2025,3,Medio
EMP-1012,Periodo_2023,5,Medio
EMP-1012,Periodo_2024,2,Medio
EMP-1012,Periodo_2025,1,Bajo
EMP-1013,Periodo_2023,4,Medio
EMP-1013,Periodo_2024,4,Bajo
EMP-1013,Periodo_2025,3,Medio
EMP-1014,Periodo_2023,3,Medio
EMP-1014,Periodo_2024,4,Bajo
EMP-1014,Periodo_2025,3,Medio
EMP-1015,Periodo_2023,4,Medio
EMP-1015,Periodo_2024,3,Medio
EMP-1015,Periodo_2025,3,Medio
EMP-1016,Periodo_2023,3,Alto
EMP-1016,Periodo_2024,3,Alto
EMP-1016,Periodo_2025,3,Alto
EMP-1017,Periodo_2023,3,Medio
EMP-1017,Periodo_2024,3,Alto
EMP-1017,Periodo_2025,3,Medio
EMP-1018,Periodo_2023,2,Alto
EMP-1018,Periodo_2024,3,Medio
EMP-1018,Periodo_2025,5,Alto
EMP-1019,Periodo_2023,3,Alto
EMP-1019,Periodo_2024,3,Bajo
EMP-1019,Periodo_2025,4,Medio
EMP-1020,Periodo_2023,3,Bajo
EMP-1020,Periodo_2024,3,Medio
EMP-1020,Periodo_2025,5,Medio
EMP-1021,Periodo_2023,4,Medio
EMP-1021,Periodo_2024,3,Bajo
EMP-1021,Periodo_2025,3,Medio
EMP-1022,Periodo_2023,5,Medio
EMP-1022,Periodo_2024,3,Alto
EMP-1022,Periodo_2025,3,Medio
EMP-1023,Periodo_2023,3,Alto
EMP-1023,Periodo_2024,3,Bajo
EMP-1023,Periodo_2025,3,Alto
EMP-1024,Periodo_2023,2,Medio
EMP-1024,Periodo_2024,3,Bajo
EMP-1024,Periodo_2025,3,Alto
EMP-1025,Periodo_2023,2,Medio
EMP-1025,Periodo_2024,4,Medio
EMP-1025,Periodo_2025,3,Alto
EMP-1026,Periodo_2023,4,Bajo
EMP-1026,Periodo_2024,3,Medio
EMP-1026,Periodo_2025,3,Medio
EMP-1027,Periodo_2023,5,Medio
EMP-1027,Periodo_2024,4,Medio
EMP-1027,Periodo_2025,2,Medio
EMP-1028,Periodo_2023,4,Medio
EMP-1028,Periodo_2024,3,Medio
EMP-1028,Periodo_2025,4,Alto
EMP-1029,Periodo_2023,4,Medio
EMP-1029,Periodo_2024,4,Bajo
EMP-1029,Periodo_2025,2,Bajo
EMP-1030,Periodo_2023,3,Bajo
EMP-1030,Periodo_2024,2,Medio
EMP-1030,Periodo_2025,2,Alto
EMP-1031,Periodo_2023,5,Medio
EMP-1031,Periodo_2024,3,Medio
EMP-1031,Periodo_2025,3,Medio
EMP-1032,Periodo_2023,2,Medio
EMP-1032,Periodo_2024,2,Medio
EMP-1032,Periodo_2025,1,Medio
EMP-1033,Periodo_2023,4,Bajo
EMP-1033,Periodo_2024,3,Medio
EMP-1033,Periodo_2025,2,Bajo
EMP-1034,Periodo_2023,4,Medio
EMP-1034,Periodo_2024,4,Alto
EMP-1034,Periodo_2025,4,Bajo
EMP-1035,Periodo_2023,2,Medio
EMP-1035,Periodo_2024,2,Medio
EMP-1035,Periodo_2025,4,Alto
EMP-1036,Periodo_2023,4,Medio
EMP-1036,Periodo_2024,3,Medio
EMP-1036,Periodo_2025,3,Alto
EMP-1037,Periodo_2023,1,Medio
EMP-1037,Periodo_2024,4,Bajo
EMP-1037,Periodo_2025,5,Bajo
EMP-1038,Periodo_2023,3,Medio
EMP-1038,Periodo_2024,1,Bajo
EMP-1038,Periodo_2025,3,Alto
EMP-1039,Periodo_2023,3,Alto
EMP-1039,Periodo_2024,4,Bajo
EMP-1039,Periodo_2025,3,Medio
EMP-1040,Periodo_2023,3,Bajo
EMP-1040,Periodo_2024,3,Medio
EMP-1040,Periodo_2025,3,Medio
EMP-1041,Periodo_2023,5,Bajo
EMP-1041,Periodo_2024,4,Medio
EMP-1041,Periodo_2025,1,Medio
EMP-1042,Periodo_2023,3,Medio
EMP-1042,Periodo_2024,1,Medio
EMP-1042,Periodo_2025,2,Medio
EMP-1043,Periodo_2023,2,Alto
EMP-1043,Periodo_2024,4,Medio
EMP-1043,Periodo_2025,3,Bajo
EMP-1044,Periodo_2023,4,Bajo
EMP-1044,Periodo_2024,1,Medio
EMP-1044,Periodo_2025,4,Medio
EMP-1045,Periodo_2023,2,Medio
EMP-1045,Periodo_2024,3,Medio
EMP-1045,Periodo_2025,3,Medio
EMP-1046,Periodo_2023,3,Medio
EMP-1046,Periodo_2024,3,Medio
EMP-1046,Periodo_2025,3,Bajo
EMP-1047,Periodo_2023,3,Medio
EMP-1047,Periodo_2024,3,Bajo
EMP-1047,Periodo_2025,3,Medio
EMP-1048,Periodo_2023,3,Bajo
EMP-1048,Periodo_2024,4,Medio
EMP-1048,Periodo_2025,5,Medio
EMP-1049,Periodo_2023,3,Medio
EMP-1049,Periodo_2024,4,Alto
EMP-1049,Periodo_2025,3,Medio
EMP-1050,Periodo_2023,2,Medio
EMP-1050,Periodo_2024,2,Medio
EMP-1050,Periodo_2025,3,Bajo
EMP-1051,Periodo_2023,3,Medio
EMP-1051,Periodo_2024,3,Bajo
EMP-1051,Periodo_2025,3,Medio
EMP-1052,Periodo_2023,3,Medio
EMP-1052,Periodo_2024,5,Bajo
EMP-1052,Periodo_2025,4,Medio
EMP-1053,Periodo_2023,5,Medio
EMP-1053,Periodo_2024,3,Bajo
EMP-1053,Periodo_2025,3,Medio
EMP-1054,Periodo_2023,3,Bajo
EMP-1054,Periodo_2024,5,Medio
EMP-1054,Periodo_2025,2,Bajo
EMP-1055,Periodo_2023,3,Medio
EMP-1055,Periodo_2024,2,Alto
EMP-1055,Periodo_2025,2,Alto
EMP-1056,Periodo_2023,3,Medio
EMP-1056,Periodo_2024,2,Medio
EMP-1056,Periodo_2025,2,Medio
EMP-1057,Periodo_2023,5,Medio
EMP-1057,Periodo_2024,4,Medio
EMP-1057,Periodo_2025,3,Medio
EMP-1058,Periodo_2023,3,Bajo
EMP-1058,Periodo_2024,3,Alto
EMP-1058,Periodo_2025,1,Alto
EMP-1059,Periodo_2023,3,Medio
EMP-1059,Periodo_2024,3,Bajo
EMP-1059,Periodo_2025,3,Medio
EMP-1060,Periodo_2023,1,Bajo
EMP-1060,Periodo_2024,2,Bajo
EMP-1060,Periodo_2025,2,Medio
EMP-1061,Periodo_2023,4,Bajo
EMP-1061,Periodo_2024,2,Medio
EMP-1061,Periodo_2025,1,Medio
EMP-1062,Periodo_2023,2,Medio
EMP-1062,Periodo_2024,2,Medio
EMP-1062,Periodo_2025,4,Bajo
EMP-1063,Periodo_2023,5,Medio
EMP-1063,Periodo_2024,5,Bajo
EMP-1063,Periodo_2025,2,Medio
EMP-1064,Periodo_2023,2,Alto
EMP-1064,Periodo_2024,2,Medio
EMP-1064,Periodo_2025,1,Medio
EMP-1065,Periodo_2023,4,Medio
EMP-1065,Periodo_2024,3,Alto
EMP-1065,Periodo_2025,5,Alto
EMP-1066,Periodo_2023,3,Medio
EMP-1066,Periodo_2024,2,Alto
EMP-1066,Periodo_2025,5,Bajo
EMP-1067,Periodo_2023,3,Alto
EMP-1067,Periodo_2024,1,Bajo
EMP-1067,Periodo_2025,4,Alto
EMP-1068,Periodo_2023,5,Bajo
EMP-1068,Periodo_2024,3,Medio
EMP-1068,Periodo_2025,3,Medio
EMP-1069,Periodo_2023,4,Alto
EMP-1069,Periodo_2024,3,Bajo
EMP-1069,Periodo_2025,2,Medio
EMP-1070,Periodo_2023,2,Medio
EMP-1070,Periodo_2024,2,Alto
EMP-1070,Periodo_2025,1,Medio
EMP-1071,Periodo_2023,4,Medio
EMP-1071,Periodo_2024,5,Medio
EMP-1071,Periodo_2025,5,Medio
EMP-1072,Periodo_2023,3,Medio
EMP-1072,Periodo_2024,5,Medio
EMP-1072,Periodo_2025,2,Medio
EMP-1073,Periodo_2023,3,Medio
EMP-1073,Periodo_2024,5,Alto
EMP-1073,Periodo_2025,3,Bajo
EMP-1074,Periodo_2023,3,Medio
EMP-1074,Periodo_2024,3,Medio
EMP-1074,Periodo_2025,3,Bajo
EMP-1075,Periodo_2023,4,Bajo
EMP-1075,Periodo_2024,1,Medio
EMP-1075,Periodo_2025,2,Medio
EMP-1076,Periodo_2023,3,Bajo
EMP-1076,Periodo_2024,3,Medio
EMP-1076,Periodo_2025,3,Medio
EMP-1077,Periodo_2023,4,Medio
EMP-1077,Periodo_2024,4,Alto
EMP-1077,Periodo_2025,4,Medio
EMP-1078,Periodo_2023,3,Medio
EMP-1078,Periodo_2024,4,Medio
EMP-1078,Periodo_2025,4,Medio
EMP-1079,Periodo_2023,2,Medio
EMP-1079,Periodo_2024,2,Bajo
EMP-1079,Periodo_2025,4,Medio
EMP-1080,Periodo_2023,3,Medio
EMP-1080,Periodo_2024,3,Bajo
EMP-1080,Periodo_2025,3,Alto
EMP-1081,Periodo_2023,4,Bajo
EMP-1081,Periodo_2024,3,Alto
EMP-1081,Periodo_2025,2,Bajo
EMP-1082,Periodo_2023,4,Medio
EMP-1082,Periodo_2024,3,Bajo
EMP-1082,Periodo_2025,4,Medio
EMP-1083,Periodo_2023,3,Medio
EMP-1083,Periodo_2024,2,Medio
EMP-1083,Periodo_2025,2,Medio
EMP-1084,Periodo_2023,2,Medio
EMP-1084,Periodo_2024,2,Medio
EMP-1084,Periodo_2025,5,Medio
EMP-1085,Periodo_2023,2,Medio
EMP-1085,Periodo_2024,2,Bajo
EMP-1085,Periodo_2025,3,Medio
EMP-1086,Periodo_2023,3,Bajo
EMP-1086,Periodo_2024,3,Medio
EMP-1086,Periodo_2025,4,Bajo
EMP-1087,Periodo_2023,4,Medio
EMP-1087,Periodo_2024,3,Medio
EMP-1087,Periodo_2025,3,Medio
EMP-1088,Periodo_2023,2,Alto
EMP-1088,Periodo_2024,2,Medio
EMP-1088,Periodo_2025,3,Medio
EMP-1089,Periodo_2023,5,Alto
EMP-1089,Periodo_2024,2,Medio
EMP-1089,Periodo_2025,4,Medio
EMP-1090,Periodo_2023,3,Alto
EMP-1090,Periodo_2024,3,Bajo
EMP-1090,Periodo_2025,4,Alto
EMP-1091,Periodo_2023,4,Medio
EMP-1091,Periodo_2024,5,Alto
EMP-1091,Periodo_2025,5,Medio
EMP-1092,Periodo_2023,4,Medio
EMP-1092,Periodo_2024,3,Medio
EMP-1092,Periodo_2025,4,Alto
EMP-1093,Periodo_2023,4,Bajo
EMP-1093,Periodo_2024,2,Medio
EMP-1093,Periodo_2025,3,Bajo
EMP-1094,Periodo_2023,4,Medio
EMP-1094,Periodo_2024,4,Medio
EMP-1094,Periodo_2025,2,Alto
EMP-1095,Periodo_2023,4,Bajo
EMP-1095,Periodo_2024,2,Alto
EMP-1095,Periodo_2025,3,Medio
EMP-1096,Periodo_2023,3,Alto
EMP-1096,Periodo_2024,2,Medio
